,points
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,4
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,5
43,1
43,1
43,3
43,3
43,15
43,1
43,1
43,1
43,6
43,1
43,1
43,1
43,2
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,3
43,2
43,1
43,1
43,4
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,3
43,1
43,1
43,1
43,1
43,12
43,1
43,8
43,4
43,1
43,1
43,1
43,1
43,1
43,4
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,30
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,4
43,3
43,2
43,1
43,1
43,2
43,23
43,8
43,6
43,2
43,1
43,1
43,1
43,3
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,11
43,6
43,1
43,1
43,2
43,9
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,2
43,2
43,13
43,6
43,1
43,3
43,1
43,10
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,34
43,7
43,4
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,5
43,1
43,3
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,7
43,1
43,1
43,10
43,2
43,9
43,2
43,1
43,2
43,1
43,1
43,1
43,25
43,2
43,6
43,1
43,2
43,1
43,4
43,1
43,1
43,1
43,7
43,1
43,1
43,13
43,2
43,1
43,1
43,1
43,1
43,2
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,10
43,2
43,1
43,1
43,3
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,7
43,1
43,1
43,1
43,1
43,4
43,1
43,2
43,1
43,2
43,1
43,1
43,1
43,1
43,14
43,6
43,1
43,1
43,5
43,2
43,2
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,4
43,20
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,3
43,4
43,1
43,1
43,1
43,1
43,1
43,1
43,8
43,1
43,1
43,7
43,2
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,42
43,1
43,2
43,1
43,4
43,1
43,3
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,2
43,10
43,1
43,1
43,8
43,2
43,1
43,1
43,3
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,5
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,3
43,1
43,2
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,2
43,1
43,1
43,7
43,1
43,2
43,1
43,2
43,1
43,1
43,17
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,8
43,1
43,1
43,4
43,1
43,1
43,1
43,3
43,1
43,1
43,1
43,1
43,5
43,1
43,6
43,1
43,2
43,10
43,1
43,4
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,3
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,7
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,25
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,12
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,5
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,15
43,1
43,1
43,1
43,18
43,1
43,1
43,1
43,1
43,3
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,13
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,3
43,1
43,1
43,7
43,8
43,1
43,1
43,1
43,1
43,1
43,2
43,1
43,1
43,1
43,1
43,1
43,1
43,1
44,27
44,1
44,6
44,1
44,4
44,2
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,8
44,1
44,1
44,1
44,1
44,6
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,5
44,4
44,5
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,12
44,1
44,1
44,1
44,1
44,21
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,9
44,4
44,1
44,1
44,1
44,25
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,5
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,2
44,1
44,6
44,1
44,1
44,7
44,1
44,3
44,1
44,1
44,1
44,1
44,3
44,6
44,2
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,11
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,10
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,11
44,1
44,4
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,10
44,1
44,1
44,5
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,2
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,26
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,32
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,13
44,1
44,1
44,1
44,2
44,3
44,2
44,2
44,1
44,1
44,1
44,3
44,1
44,2
44,13
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,2
44,1
44,1
44,4
44,1
44,1
44,9
44,4
44,2
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,5
44,1
44,2
44,2
44,1
44,1
44,2
44,3
44,1
44,11
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,12
44,1
44,1
44,23
44,12
44,9
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,2
44,2
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,8
44,1
44,5
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,3
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,6
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,2
44,1
44,9
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,5
44,1
44,3
44,1
44,1
44,1
44,7
44,4
44,1
44,15
44,5
44,1
44,1
44,1
44,1
44,7
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,4
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,11
44,1
44,5
44,1
44,6
44,3
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,18
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,5
44,2
44,8
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,3
44,2
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,2
44,1
44,7
44,2
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,2
44,1
44,1
44,1
44,2
44,1
44,4
44,4
44,1
44,1
44,1
44,8
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,4
44,2
44,1
44,1
44,1
44,2
44,5
44,4
44,26
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,9
44,5
44,2
44,1
44,3
44,1
44,1
44,1
44,1
44,2
44,2
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,8
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,3
44,1
44,4
44,1
44,1
44,1
44,1
44,2
44,1
44,12
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,2
44,4
44,3
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,8
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,26
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,6
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,6
44,1
44,1
44,1
44,1
44,2
44,1
44,3
44,1
44,2
44,2
44,4
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,24
44,6
44,11
44,3
44,5
44,1
44,1
44,3
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,87
44,1
44,1
44,1
44,2
44,3
44,1
44,6
44,1
44,7
44,1
44,1
44,4
44,5
44,2
44,1
44,3
44,1
44,2
44,11
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,4
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,2
44,4
44,1
44,2
44,7
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,25
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,3
44,2
44,1
44,1
44,2
44,1
44,2
44,5
44,1
44,1
44,1
44,1
44,9
44,1
44,3
44,3
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,3
44,2
44,3
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,8
44,2
44,1
44,1
44,3
44,2
44,1
44,5
44,1
44,1
44,1
44,1
44,49
44,1
44,1
44,2
44,2
44,6
44,1
44,1
44,2
44,1
44,4
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,16
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,8
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,13
44,2
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,4
44,3
44,4
44,6
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,3
44,5
44,1
44,4
44,2
44,7
44,10
44,1
44,26
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,2
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,7
44,1
44,3
44,8
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,8
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,11
44,1
44,1
44,3
44,1
44,2
44,1
44,2
44,5
44,3
44,1
44,3
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,3
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,3
44,1
44,1
44,1
44,1
44,9
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,1
44,5
44,1
44,4
44,1
44,5
44,5
44,2
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,6
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,24
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,2
44,1
44,1
44,9
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,8
44,1
44,3
44,1
44,2
44,1
44,5
44,1
44,1
44,3
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,2
44,3
44,1
44,1
44,1
44,1
44,2
44,1
44,10
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,32
44,1
44,1
44,3
44,1
44,1
44,1
44,2
44,1
44,7
44,1
44,1
44,1
44,5
44,1
44,2
44,8
44,1
44,3
44,1
44,1
44,1
44,1
44,2
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,6
44,5
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,80
44,1
44,1
44,2
44,1
44,1
44,5
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,1
44,82
44,1
44,3
44,1
44,1
44,8
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,34
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,7
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,5
44,1
44,1
44,10
44,1
44,1
44,1
44,1
44,5
44,4
44,1
44,1
44,1
44,1
44,1
44,3
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,3
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,2
44,2
44,1
44,1
44,1
44,1
44,8
44,5
44,1
44,1
44,12
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,3
44,5
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,7
44,2
44,13
44,2
44,4
44,1
44,2
44,1
44,3
44,1
44,1
44,1
44,2
44,1
44,7
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,8
44,1
44,1
44,1
44,2
44,5
44,3
44,1
44,1
44,20
44,1
44,1
44,10
44,1
44,1
44,1
44,1
44,9
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,16
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,32
44,1
44,1
44,7
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,5
44,10
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,64
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,9
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,34
44,1
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,3
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,59
44,2
44,3
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,4
44,2
44,1
44,4
44,9
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,9
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,8
44,1
44,1
44,1
44,4
44,4
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,14
44,3
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,6
44,3
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,2
44,1
44,4
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,2
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,30
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,4
44,1
44,1
44,1
44,3
44,1
44,2
44,1
44,5
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,10
44,1
44,1
44,1
44,22
44,5
44,1
44,1
44,1
44,2
44,1
44,3
44,3
44,15
44,8
44,1
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,13
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,4
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,3
44,16
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,14
44,1
44,1
44,7
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,5
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,3
44,1
44,1
44,1
44,3
44,1
44,5
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,1
44,16
44,4
44,1
44,7
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,8
44,6
44,2
44,1
44,6
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,3
44,6
44,2
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,4
44,1
44,2
44,1
44,1
44,3
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,3
44,1
44,1
44,1
44,9
44,15
44,1
44,1
44,1
44,1
44,4
44,1
44,1
44,3
44,1
44,1
44,6
44,4
44,4
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,2
44,6
44,15
44,3
44,1
44,3
44,5
44,3
44,1
44,1
44,4
44,4
44,1
44,1
44,1
44,5
44,1
44,1
44,2
44,3
44,20
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,3
44,6
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,2
44,1
44,2
44,1
44,16
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,2
44,1
44,4
44,1
44,2
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,1
44,1
44,2
44,1
44,2
44,1
44,1
44,1
44,2
44,1
44,18
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,5
44,1
44,1
44,1
44,4
44,6
44,4
44,1
44,2
44,1
44,2
44,2
44,1
44,1
44,1
44,6
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,4
44,8
44,2
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,1
44,2
44,2
44,1
44,1
44,3
44,1
44,2
44,7
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,7
44,2
44,1
44,1
44,1
44,2
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,2
44,1
44,3
44,10
44,1
44,1
44,2
44,5
44,3
44,1
44,1
44,1
44,4
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,5
44,1
44,2
44,2
44,1
44,1
44,1
44,1
44,8
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,3
44,1
44,1
44,1
44,1
44,1
44,1
